"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.051869208E0,5.435076904E1,6.570831299E0,-4.792887878E1,7.276234837E1
3.061823208E0,5.436476135E1,6.715637207E0,-4.787789917E1,7.275245899E1
3.071777208E0,5.434361267E1,6.672149658E0,-4.769264221E1,7.261083900E1
3.081731208E0,5.450346375E1,6.552673340E0,-4.801507568E1,7.293156094E1
3.091684208E0,5.455471802E1,6.536132812E0,-4.775114441E1,7.279498666E1
3.101638208E0,5.448121643E1,6.646636963E0,-4.766912842E1,7.269612459E1
3.111592208E0,5.454711914E1,6.525573730E0,-4.795150757E1,7.291994513E1
3.121546208E0,5.449836731E1,6.549041748E0,-4.794937134E1,7.288418346E1
3.131499208E0,5.446064758E1,6.561828613E0,-4.791618347E1,7.283529617E1
3.141453208E0,5.434280396E1,6.578979492E0,-4.813436890E1,7.289266617E1
3.151407208E0,5.444732666E1,6.437408447E0,-4.795071411E1,7.283695897E1
3.161360208E0,5.438240051E1,6.432617188E0,-4.773789978E1,7.264799464E1
3.171314208E0,5.421847534E1,6.415618896E0,-4.797583008E1,7.268069555E1
3.181268208E0,5.412895203E1,6.294067383E0,-4.793772888E1,7.257812744E1
3.191222208E0,5.436401367E1,6.245117188E0,-4.790591431E1,7.272842702E1
3.201175208E0,5.414175415E1,6.251831055E0,-4.805168152E1,7.265933547E1
3.211129208E0,5.409027100E1,6.089569092E0,-4.796340942E1,7.254880365E1
3.221083208E0,5.416790771E1,6.105529785E0,-4.778247070E1,7.248864895E1
3.231037208E0,5.395298767E1,6.103668213E0,-4.785548401E1,7.237628751E1
3.240990208E0,5.386782837E1,6.136871338E0,-4.764733887E1,7.217806470E1
3.250944208E0,5.403198242E1,5.948822021E0,-4.791819763E1,7.246376524E1
3.260898208E0,5.396408081E1,6.190185547E0,-4.796211243E1,7.246243608E1
3.270852208E0,5.393873596E1,6.138977051E0,-4.758706665E1,7.219143432E1
3.280805208E0,5.409431458E1,6.028869629E0,-4.754367065E1,7.226992983E1
3.290759208E0,5.401206970E1,6.014160156E0,-4.720097351E1,7.198198175E1
